customer_id,age_range,gender,region,registration_month,customer_segment
CUST_205979,35-44,Male,Bulgaria,2022-02,
CUST_205986,65+,Female,Germany,2022-01,
CUST_205997,65+,Female,Netherlands,2022-02,
CUST_206005,35-44,Male,Turkey,2022-07,
CUST_206013,45-54,Female,Germany,2022-03,
CUST_206038,25-34,Male,Germany,2022-01,
CUST_206041,65+,Male,Italy,2022-01,
CUST_206047,45-54,Male,Turkey,2022-02,
CUST_2060470,25-34,Male,Germany,2022-04,
CUST_206050,45-54,Female,Netherlands,2022-01,
CUST_206074,45-54,Male,Bulgaria,2022-05,
CUST_206075,65+,Male,Kosovo,2022-06,
CUST_206080,65+,Female,Netherlands,2022-11,
CUST_206081,45-54,Male,Azerbaijan,2022-11,
CUST_206084,45-54,Female,Turkey,2022-05,
CUST_206086,18-24,Male,Azerbaijan,2022-07,
CUST_206099,45-54,Male,Kosovo,2022-02,
CUST_206105,45-54,Male,Greece,2022-01,
CUST_206106,45-54,Female,Turkey,2022-01,
CUST_206116,65+,Female,Azerbaijan,2022-06,
CUST_206130,45-54,Female,Kosovo,2022-03,
CUST_206131,18-24,Male,Azerbaijan,2022-05,
CUST_206140,55-64,Female,Germany,2022-11,
CUST_206141,45-54,Male,Germany,2022-11,
CUST_206144,55-64,Male,Bulgaria,2022-08,
CUST_206145,35-44,Female,Germany,2022-09,
CUST_206147,45-54,Male,Turkey,2022-02,
CUST_206149,25-34,Female,Bulgaria,2022-11,
CUST_206155,55-64,Male,Netherlands,2022-11,
CUST_206156,25-34,Male,Germany,2022-03,
CUST_206157,45-54,Female,Germany,2022-03,
CUST_206162,65+,Female,Netherlands,2022-04,
CUST_206178,45-54,Male,Bulgaria,2022-06,
CUST_206182,45-54,Male,Turkey,2022-02,
CUST_206183,35-44,Male,Germany,2022-01,
CUST_206185,25-34,Male,Turkey,2022-04,
CUST_206187,18-24,Female,Greece,2022-01,
CUST_206190,65+,Female,Greece,2022-01,
CUST_206198,25-34,Male,Turkey,2022-12,
CUST_206199,25-34,Male,Kosovo,2022-01,
CUST_206204,35-44,Male,Bulgaria,2022-09,
CUST_206220,65+,Female,Azerbaijan,2022-01,
CUST_206221,18-24,Female,Greece,2022-04,
CUST_206237,55-64,Female,Bulgaria,2022-01,
CUST_206240,45-54,Male,Kosovo,2022-01,
CUST_206242,18-24,Male,Turkey,2022-05,
CUST_206264,35-44,Male,Germany,2022-02,
CUST_206265,25-34,Male,Netherlands,2022-02,
CUST_206277,18-24,Male,Turkey,2022-01,
CUST_206279,55-64,Female,Bulgaria,2022-01,
CUST_206280,25-34,Male,Germany,2022-10,
CUST_206281,25-34,Male,Netherlands,2022-07,
CUST_206282,55-64,Male,Poland,2022-02,
CUST_206291,65+,Female,Italy,2022-05,
CUST_206306,25-34,Female,Bulgaria,2022-12,
CUST_206315,45-54,Male,Turkey,2022-02,
CUST_206326,65+,Male,Greece,2022-01,
CUST_206331,25-34,Male,Netherlands,2022-05,
CUST_206332,35-44,Female,Azerbaijan,2022-10,
CUST_206334,45-54,Male,Netherlands,2022-03,
CUST_206339,55-64,Male,Germany,2022-03,
CUST_206343,65+,Male,Azerbaijan,2022-06,
CUST_206344,65+,Female,Bulgaria,2022-03,
CUST_206345,65+,Female,Greece,2022-01,
CUST_206346,55-64,Female,Italy,2022-01,
CUST_206347,55-64,Female,Azerbaijan,2022-07,
CUST_206356,55-64,Female,Azerbaijan,2022-11,
CUST_206362,25-34,Male,Netherlands,2022-03,
CUST_206371,25-34,Male,Germany,2022-01,
CUST_206372,45-54,Male,Turkey,2022-06,
CUST_206378,25-34,Female,Bulgaria,2022-07,
CUST_206380,35-44,Female,Kosovo,2022-04,
CUST_206382,55-64,Male,Germany,2022-05,
CUST_206390,25-34,Female,Greece,2022-01,
CUST_206391,25-34,Female,Greece,2022-02,
CUST_206395,55-64,Female,Turkey,2022-12,
CUST_206396,25-34,Female,Bulgaria,2022-02,
CUST_206403,65+,Male,Turkey,2022-01,
CUST_206407,25-34,Female,Turkey,2022-07,
CUST_206411,55-64,Female,Turkey,2022-01,
CUST_206412,65+,Male,Netherlands,2022-03,
CUST_206424,45-54,Male,Kosovo,2022-03,
CUST_206427,55-64,Female,Azerbaijan,2022-02,
CUST_206437,65+,Female,Italy,2022-10,
CUST_206438,18-24,Female,Kosovo,2022-02,
CUST_206439,55-64,Female,Kosovo,2022-02,
CUST_206441,18-24,Male,Kosovo,2022-01,
CUST_206442,35-44,Female,Germany,2022-09,
CUST_206447,25-34,Female,Turkey,2022-04,
CUST_206466,35-44,Female,Kosovo,2022-05,
CUST_206475,65+,Male,Kosovo,2022-02,
CUST_206480,45-54,Male,Kosovo,2022-06,
CUST_206507,65+,Female,Netherlands,2022-01,
CUST_206520,35-44,Male,Greece,2022-07,
CUST_206526,25-34,Female,Turkey,2022-10,
CUST_206527,35-44,Female,Turkey,2022-03,
CUST_206531,35-44,Male,Azerbaijan,2022-08,
CUST_206539,25-34,Male,Bulgaria,2022-01,
CUST_206540,18-24,Male,Turkey,2022-01,
CUST_206545,45-54,Male,Turkey,2022-06,
CUST_206547,45-54,Male,Greece,2022-01,
CUST_206548,45-54,Female,Turkey,2022-01,
CUST_206552,25-34,Male,Turkey,2022-01,
CUST_206563,45-54,Male,Greece,2022-01,
CUST_206569,18-24,Female,Bulgaria,2022-06,
CUST_206570,45-54,Male,Germany,2022-01,
CUST_206574,18-24,Male,Bulgaria,2022-01,
CUST_206575,18-24,Male,Azerbaijan,2022-01,
CUST_206596,55-64,Female,Germany,2022-04,
CUST_206600,65+,Female,Kosovo,2022-04,
CUST_206602,25-34,Female,Greece,2022-01,
CUST_206603,35-44,Female,Azerbaijan,2022-03,
CUST_206604,65+,Female,Netherlands,2022-02,
CUST_206607,35-44,Male,Germany,2022-03,
CUST_206608,25-34,Male,Poland,2022-03,
CUST_206609,55-64,Male,Greece,2022-01,
CUST_206610,35-44,Female,Greece,2022-01,
CUST_206621,65+,Female,Kosovo,2022-08,
CUST_206622,25-34,Male,Greece,2022-05,
CUST_206623,35-44,Female,Germany,2022-05,
CUST_206627,18-24,Female,Turkey,2022-03,
CUST_206628,18-24,Male,Bulgaria,2022-01,
CUST_206638,25-34,Female,Bulgaria,2022-01,
CUST_206639,65+,Female,Kosovo,2022-01,
CUST_206642,35-44,Female,Turkey,2022-11,
CUST_206650,65+,Male,Romania,2022-06,
CUST_206651,65+,Female,Kosovo,2022-06,
CUST_206652,25-34,Female,Germany,2022-01,
CUST_206659,35-44,Female,Azerbaijan,2022-02,
CUST_206663,35-44,Male,Turkey,2022-04,
CUST_206677,55-64,Female,Turkey,2022-01,
CUST_206678,45-54,Male,Netherlands,2022-01,
CUST_206680,55-64,Female,Turkey,2022-04,
CUST_206681,35-44,Female,Azerbaijan,2022-04,
CUST_206684,25-34,Female,Germany,2022-01,
CUST_206693,45-54,Female,Turkey,2022-01,
CUST_206695,35-44,Female,Kosovo,2022-01,
CUST_206697,25-34,Male,Bulgaria,2022-01,
CUST_206703,65+,Male,Bulgaria,2022-02,
CUST_206716,55-64,Male,Turkey,2022-12,
CUST_206718,55-64,Female,Bulgaria,2022-12,
CUST_206723,45-54,Male,Kosovo,2022-10,
CUST_206726,55-64,Male,Romania,2022-09,
CUST_206727,45-54,Male,Bulgaria,2022-09,
CUST_206735,65+,Female,Turkey,2022-09,
CUST_206737,45-54,Female,Azerbaijan,2022-02,
CUST_206739,35-44,Male,Netherlands,2022-02,
CUST_206743,25-34,Female,Germany,2022-05,
CUST_206748,55-64,Female,Bulgaria,2022-12,
CUST_206760,25-34,Female,Germany,2022-05,
CUST_206762,45-54,Male,Kosovo,2022-08,
CUST_206768,55-64,Female,Bulgaria,2022-01,
CUST_2067680,55-64,Male,Germany,2022-11,
CUST_206770,65+,Male,Turkey,2022-03,
CUST_206772,65+,Male,Turkey,2022-08,
CUST_206774,55-64,Male,Bulgaria,2022-11,
CUST_206777,35-44,Female,Kosovo,2022-01,
CUST_206779,45-54,Male,Greece,2022-03,
CUST_206794,35-44,Female,Kosovo,2022-07,
CUST_206795,55-64,Female,Italy,2022-04,
CUST_206796,45-54,Female,Romania,2022-08,
CUST_206803,55-64,Male,Kosovo,2022-01,
CUST_206807,45-54,Female,Turkey,2022-01,
CUST_206808,65+,Female,Germany,2022-03,
CUST_206813,55-64,Male,Germany,2022-07,
CUST_206835,55-64,Female,Germany,2022-10,
CUST_206837,35-44,Male,Greece,2022-01,
CUST_206842,65+,Female,Kosovo,2022-01,
CUST_206846,65+,Female,Bulgaria,2022-01,
CUST_206847,45-54,Male,Netherlands,2022-01,
CUST_206849,45-54,Male,Greece,2022-08,
CUST_206852,45-54,Female,Turkey,2022-10,
CUST_206855,25-34,Female,Romania,2022-05,
CUST_206859,55-64,Male,Germany,2022-01,
CUST_206860,25-34,Male,Germany,2022-10,
CUST_206864,45-54,Female,Romania,2022-03,
CUST_206865,25-34,Male,Germany,2022-01,
CUST_206867,65+,Female,Turkey,2022-01,
CUST_206870,65+,Female,Kosovo,2022-07,
CUST_206878,45-54,Female,Kosovo,2022-01,
CUST_206881,45-54,Female,Bulgaria,2022-06,
CUST_206887,25-34,Female,Kosovo,2022-03,
CUST_206907,55-64,Female,Turkey,2022-04,
CUST_206909,35-44,Female,Bulgaria,2022-01,
CUST_206910,55-64,Female,Germany,2022-01,
CUST_206911,18-24,Female,Netherlands,2022-11,
CUST_206923,25-34,Female,Poland,2022-01,
CUST_206936,25-34,Male,Netherlands,2022-03,
CUST_206947,45-54,Female,Azerbaijan,2022-01,
CUST_206949,25-34,Male,Greece,2022-07,
CUST_206972,55-64,Male,Netherlands,2022-05,
CUST_206983,55-64,Female,Kosovo,2022-02,
CUST_206986,35-44,Male,Azerbaijan,2022-01,
CUST_206989,45-54,Female,Kosovo,2022-04,
CUST_206992,35-44,Female,Bulgaria,2022-07,
CUST_206994,65+,Female,Greece,2022-03,
CUST_207004,18-24,Female,Netherlands,2022-10,
CUST_207006,55-64,Female,Germany,2022-04,
CUST_207009,45-54,Male,Kosovo,2022-02,
CUST_207010,55-64,Female,Turkey,2022-02,
CUST_207011,55-64,Male,Greece,2022-01,
CUST_207013,25-34,Male,Azerbaijan,2022-12,
CUST_207017,65+,Female,Greece,2022-09,
CUST_207020,55-64,Female,Greece,2022-03,
CUST_207027,35-44,Male,Turkey,2022-01,
CUST_2070270,55-64,Male,Turkey,2022-10,
CUST_207029,65+,Male,Netherlands,2022-10,
CUST_207032,35-44,Male,Greece,2022-11,
CUST_207037,65+,Male,Azerbaijan,2022-01,
CUST_207038,65+,Male,Bulgaria,2022-01,
CUST_207053,25-34,Male,Kosovo,2022-02,
CUST_207054,65+,Male,Turkey,2022-04,
CUST_207056,65+,Female,Turkey,2022-01,
CUST_207059,35-44,Female,Netherlands,2022-01,
CUST_207063,25-34,Male,Kosovo,2022-09,
CUST_207064,65+,Female,Germany,2022-01,
CUST_207065,35-44,Male,Germany,2022-01,
CUST_207066,45-54,Female,Azerbaijan,2022-01,
CUST_207069,45-54,Male,Bulgaria,2022-05,
CUST_207074,65+,Female,Azerbaijan,2022-11,
CUST_207078,25-34,Female,Germany,2022-01,
CUST_207079,65+,Female,Bulgaria,2022-01,
CUST_207085,35-44,Male,Germany,2022-02,
CUST_207086,55-64,Female,Poland,2022-01,
CUST_207087,45-54,Female,Bulgaria,2022-06,
CUST_207089,35-44,Male,Greece,2022-03,
CUST_207097,55-64,Female,Azerbaijan,2022-01,
CUST_207102,55-64,Male,Turkey,2022-03,
CUST_207104,55-64,Male,Azerbaijan,2022-11,
CUST_207109,55-64,Male,Greece,2022-01,
CUST_207113,18-24,Male,Turkey,2022-03,
CUST_207115,18-24,Female,Germany,2022-04,
CUST_207116,25-34,Female,Bulgaria,2022-04,
CUST_207120,65+,Female,Greece,2022-12,
CUST_207122,18-24,Male,Kosovo,2022-09,
CUST_207126,18-24,Male,Poland,2022-12,
CUST_207132,55-64,Male,Netherlands,2022-08,
CUST_207134,25-34,Male,Turkey,2022-01,
CUST_207154,25-34,Female,Netherlands,2022-11,
CUST_207159,55-64,Male,Turkey,2022-01,
CUST_207171,65+,Male,Greece,2022-07,
CUST_207178,45-54,Male,Kosovo,2022-01,
CUST_2071780,35-44,Female,Netherlands,2022-04,
CUST_207179,55-64,Female,Greece,2022-01,
CUST_207180,65+,Male,Greece,2022-01,
CUST_207184,18-24,Female,Bulgaria,2022-01,
CUST_207190,18-24,Female,Poland,2022-01,
CUST_207191,35-44,Male,Bulgaria,2022-01,
CUST_207193,45-54,Male,Kosovo,2022-08,
CUST_207194,25-34,Female,Germany,2022-09,
CUST_207197,55-64,Female,Greece,2022-09,
CUST_207199,55-64,Male,Turkey,2022-03,
CUST_207204,65+,Female,Germany,2022-06,
CUST_207205,25-34,Male,Kosovo,2022-06,
CUST_207208,35-44,Female,Germany,2022-10,
CUST_207210,45-54,Male,Netherlands,2022-07,
CUST_207211,18-24,Male,Netherlands,2022-01,
CUST_207216,35-44,Male,Netherlands,2022-06,
CUST_207219,45-54,Male,Azerbaijan,2022-03,
CUST_207221,65+,Female,Azerbaijan,2022-01,
CUST_207230,45-54,Male,Azerbaijan,2022-01,
CUST_207233,18-24,Female,Poland,2022-12,
CUST_207248,65+,Female,Germany,2022-10,
CUST_207260,55-64,Female,Bulgaria,2022-01,
CUST_207261,35-44,Female,Germany,2022-01,
CUST_207270,55-64,Male,Bulgaria,2022-02,
CUST_207272,65+,Female,Germany,2022-05,
CUST_207275,45-54,Female,Netherlands,2022-03,
CUST_207281,25-34,Male,Poland,2022-01,
CUST_207283,55-64,Male,Greece,2022-01,
CUST_207299,45-54,Male,Kosovo,2022-12,
CUST_207304,35-44,Female,Germany,2022-10,
CUST_207307,55-64,Female,Turkey,2022-01,
CUST_207309,25-34,Male,Greece,2022-02,
CUST_207313,65+,Male,Azerbaijan,2022-10,
CUST_207323,25-34,Female,Azerbaijan,2022-06,
CUST_207326,65+,Female,Poland,2022-01,
CUST_207331,18-24,Male,Bulgaria,2022-06,
CUST_207339,35-44,Male,Bulgaria,2022-11,
CUST_207346,25-34,Female,Italy,2022-01,
CUST_207347,55-64,Male,Turkey,2022-01,
CUST_207350,35-44,Male,Germany,2022-02,
CUST_207352,25-34,Female,Netherlands,2022-11,
CUST_207355,45-54,Male,Greece,2022-12,
CUST_207365,55-64,Male,Germany,2022-01,
CUST_207375,55-64,Male,Turkey,2022-04,
CUST_207380,65+,Male,Bulgaria,2022-03,
CUST_207388,25-34,Male,Turkey,2022-12,
CUST_207394,25-34,Male,Azerbaijan,2022-01,
CUST_207395,65+,Male,Germany,2022-01,
CUST_207397,25-34,Female,Bulgaria,2022-07,
CUST_207402,65+,Female,Bulgaria,2022-04,
CUST_207409,55-64,Male,Bulgaria,2022-07,
CUST_207410,65+,Male,Turkey,2022-07,
CUST_207414,55-64,Male,Bulgaria,2022-01,
CUST_207416,25-34,Female,Germany,2022-08,
CUST_207418,45-54,Male,Netherlands,2022-08,
CUST_207422,55-64,Male,Bulgaria,2022-12,
CUST_207432,55-64,Male,Germany,2022-01,
CUST_207434,65+,Female,Turkey,2022-04,
CUST_207439,18-24,Female,Germany,2022-03,
CUST_207445,18-24,Male,Italy,2022-10,
CUST_207446,65+,Female,Bulgaria,2022-01,
CUST_207451,65+,Female,Netherlands,2022-07,
CUST_207464,25-34,Male,Kosovo,2022-01,
CUST_2074640,45-54,Female,Bulgaria,2022-06,
CUST_207484,25-34,Male,Kosovo,2022-01,
CUST_207489,65+,Female,Kosovo,2022-03,
CUST_207496,25-34,Female,Bulgaria,2022-07,
CUST_207497,18-24,Male,Greece,2022-10,
CUST_207504,45-54,Male,Kosovo,2022-01,
CUST_207505,65+,Male,Azerbaijan,2022-03,
CUST_207508,55-64,Male,Greece,2022-01,
CUST_207517,25-34,Male,Turkey,2022-12,
CUST_207519,55-64,Female,Azerbaijan,2022-03,
CUST_207522,25-34,Male,Germany,2022-02,
CUST_207524,35-44,Female,Greece,2022-02,
CUST_207532,35-44,Female,Kosovo,2022-06,
CUST_207541,65+,Female,Germany,2022-09,
CUST_207542,65+,Male,Italy,2022-09,
CUST_207544,25-34,Male,Turkey,2022-01,
CUST_207550,45-54,Male,Germany,2022-04,
CUST_207553,35-44,Female,Kosovo,2022-06,
CUST_207557,35-44,Female,Greece,2022-04,
CUST_207570,55-64,Female,Greece,2022-01,
CUST_207571,25-34,Female,Greece,2022-10,
CUST_207582,35-44,Female,Turkey,2022-01,
CUST_207587,45-54,Male,Germany,2022-02,
CUST_207592,55-64,Female,Germany,2022-06,
CUST_207593,45-54,Male,Greece,2022-04,
CUST_207598,55-64,Female,Germany,2022-10,
CUST_207599,35-44,Male,Bulgaria,2022-03,
CUST_207600,25-34,Female,Romania,2022-06,
CUST_207607,25-34,Female,Germany,2022-04,
CUST_207609,65+,Male,Greece,2022-03,
CUST_207611,25-34,Female,Bulgaria,2022-06,
CUST_207614,25-34,Female,Greece,2022-01,
CUST_207618,35-44,Male,Turkey,2022-01,
CUST_207640,55-64,Male,Kosovo,2022-08,
CUST_207641,55-64,Male,Germany,2022-09,
CUST_2076410,65+,Female,Turkey,2022-12,
CUST_207643,25-34,Female,Turkey,2022-04,
CUST_207644,35-44,Male,Netherlands,2022-02,
CUST_207646,65+,Male,Greece,2022-09,
CUST_207647,45-54,Male,Turkey,2022-04,
CUST_207648,55-64,Male,Turkey,2022-12,
CUST_207650,18-24,Female,Romania,2022-01,
CUST_207651,18-24,Female,Netherlands,2022-11,
CUST_207653,45-54,Male,Bulgaria,2022-01,
CUST_207672,45-54,Female,Turkey,2022-03,
CUST_207674,65+,Male,Bulgaria,2022-03,
CUST_207677,35-44,Male,Kosovo,2022-01,
CUST_207680,18-24,Female,Poland,2022-01,
CUST_207681,25-34,Female,Greece,2022-03,
CUST_207692,55-64,Male,Germany,2022-05,
CUST_207697,55-64,Female,Germany,2022-05,
CUST_207709,45-54,Male,Romania,2022-01,
CUST_207716,45-54,Male,Turkey,2022-04,
CUST_207717,45-54,Male,Turkey,2022-02,
CUST_207719,35-44,Female,Netherlands,2022-10,
CUST_207723,18-24,Male,Bulgaria,2022-04,
CUST_207724,65+,Female,Azerbaijan,2022-05,
CUST_207736,35-44,Female,Turkey,2022-07,
CUST_207739,65+,Male,Turkey,2022-01,
CUST_207740,25-34,Female,Turkey,2022-01,
CUST_207745,18-24,Female,Turkey,2022-02,
CUST_207760,25-34,Female,Bulgaria,2022-04,
CUST_207782,55-64,Male,Bulgaria,2022-11,
CUST_207783,25-34,Male,Kosovo,2022-10,
CUST_207790,65+,Male,Germany,2022-01,
CUST_207797,35-44,Male,Azerbaijan,2022-01,
CUST_207799,55-64,Female,Turkey,2022-07,
CUST_207801,65+,Male,Turkey,2022-12,
CUST_207806,65+,Male,Greece,2022-01,
CUST_207807,35-44,Female,Greece,2022-07,
CUST_207813,25-34,Female,Bulgaria,2022-01,
CUST_207823,45-54,Male,Azerbaijan,2022-10,
CUST_207836,55-64,Female,Bulgaria,2022-03,
CUST_207842,35-44,Male,Greece,2022-01,
CUST_207846,45-54,Male,Germany,2022-01,
CUST_207852,25-34,Female,Poland,2022-01,
CUST_207871,25-34,Male,Germany,2022-01,
CUST_207872,25-34,Male,Azerbaijan,2022-02,
CUST_207875,25-34,Male,Greece,2022-01,
CUST_207878,55-64,Male,Azerbaijan,2022-01,
CUST_207881,45-54,Female,Turkey,2022-01,
CUST_207882,18-24,Female,Greece,2022-01,
CUST_2078822,18-24,Male,Turkey,2022-12,
CUST_207884,45-54,Female,Bulgaria,2022-02,
CUST_207890,35-44,Female,Azerbaijan,2022-07,
CUST_207893,55-64,Female,Bulgaria,2022-01,
CUST_207895,55-64,Male,Turkey,2022-01,
CUST_207896,35-44,Male,Turkey,2022-07,
CUST_207897,35-44,Female,Bulgaria,2022-07,
CUST_207900,35-44,Male,Germany,2022-09,
CUST_207905,35-44,Female,Poland,2022-11,
CUST_207917,55-64,Male,Netherlands,2022-11,
CUST_207920,35-44,Male,Romania,2022-04,
CUST_207935,65+,Male,Germany,2022-01,
CUST_207936,25-34,Male,Romania,2022-01,
CUST_207940,55-64,Male,Bulgaria,2022-01,
CUST_2079400,35-44,Male,Greece,2022-06,
CUST_207941,65+,Male,Netherlands,2022-01,
CUST_207943,35-44,Male,Bulgaria,2022-04,
CUST_207944,55-64,Male,Azerbaijan,2022-04,
CUST_207945,25-34,Male,Bulgaria,2022-04,
CUST_207948,45-54,Male,Poland,2022-04,
CUST_207949,35-44,Male,Germany,2022-01,
CUST_207950,65+,Female,Netherlands,2022-10,
CUST_207951,35-44,Female,Turkey,2022-01,
CUST_207952,65+,Male,Turkey,2022-09,
CUST_207953,65+,Female,Bulgaria,2022-09,
CUST_207966,25-34,Female,Turkey,2022-11,
CUST_207989,25-34,Male,Greece,2022-01,
CUST_207991,45-54,Male,Bulgaria,2022-12,
CUST_207999,25-34,Female,Germany,2022-01,
CUST_208000,55-64,Male,Kosovo,2022-01,
CUST_208007,35-44,Female,Greece,2022-05,
CUST_208010,25-34,Female,Netherlands,2022-08,
CUST_208018,25-34,Female,Greece,2022-06,
CUST_208021,35-44,Male,Turkey,2022-11,
CUST_208022,35-44,Female,Germany,2022-02,
CUST_208028,65+,Female,Bulgaria,2022-05,
CUST_208031,35-44,Male,Greece,2022-01,
CUST_208038,35-44,Female,Romania,2022-01,
CUST_208046,55-64,Male,Greece,2022-12,
CUST_208049,45-54,Female,Turkey,2022-09,
CUST_208050,35-44,Male,Turkey,2022-01,
CUST_208063,45-54,Female,Germany,2022-04,
CUST_2080630,55-64,Male,Germany,2022-04,
CUST_208070,35-44,Female,Romania,2022-02,
CUST_208074,45-54,Female,Germany,2022-10,
CUST_208077,55-64,Female,Germany,2022-01,
CUST_208078,45-54,Female,Bulgaria,2022-02,
CUST_208086,55-64,Female,Netherlands,2022-01,
CUST_208088,65+,Male,Greece,2022-05,
CUST_208092,65+,Female,Greece,2022-04,
CUST_208093,45-54,Male,Turkey,2022-01,
CUST_208095,35-44,Female,Azerbaijan,2022-01,
CUST_208097,65+,Female,Greece,2022-01,
CUST_208108,65+,Male,Germany,2022-01,
CUST_208109,35-44,Female,Germany,2022-01,
CUST_208110,55-64,Female,Bulgaria,2022-03,
CUST_208113,45-54,Male,Germany,2022-01,
CUST_208119,65+,Female,Azerbaijan,2022-11,
CUST_208129,25-34,Female,Kosovo,2022-07,
CUST_208134,55-64,Female,Turkey,2022-12,
CUST_208140,55-64,Female,Romania,2022-10,
CUST_208147,65+,Male,Bulgaria,2022-03,
CUST_208148,65+,Male,Turkey,2022-02,
CUST_208176,25-34,Male,Germany,2022-03,
CUST_208183,45-54,Male,Bulgaria,2022-04,
CUST_208190,18-24,Female,Bulgaria,2022-03,
CUST_208208,55-64,Female,Germany,2022-01,
CUST_208209,35-44,Male,Azerbaijan,2022-01,
CUST_208215,65+,Male,Turkey,2022-07,
CUST_208216,55-64,Male,Azerbaijan,2022-06,
CUST_208219,35-44,Female,Greece,2022-12,
CUST_208221,65+,Female,Germany,2022-11,
CUST_208222,55-64,Female,Turkey,2022-02,
CUST_208224,18-24,Male,Azerbaijan,2022-11,
CUST_208228,35-44,Female,Bulgaria,2022-04,
CUST_208234,25-34,Male,Greece,2022-10,
CUST_208238,45-54,Male,Turkey,2022-06,
CUST_208239,65+,Male,Bulgaria,2022-05,
CUST_208240,25-34,Male,Turkey,2022-05,
CUST_208254,18-24,Female,Bulgaria,2022-02,
CUST_208255,65+,Female,Germany,2022-02,
CUST_208260,45-54,Female,Germany,2022-12,
CUST_208272,35-44,Male,Turkey,2022-05,
CUST_208280,25-34,Male,Germany,2022-01,
CUST_208283,65+,Male,Netherlands,2022-01,
CUST_208284,35-44,Male,Greece,2022-02,
CUST_208292,25-34,Female,Netherlands,2022-01,
CUST_208293,65+,Male,Germany,2022-01,
CUST_208294,65+,Female,Turkey,2022-01,
CUST_208297,18-24,Male,Germany,2022-10,
CUST_208298,65+,Male,Azerbaijan,2022-08,
CUST_208303,35-44,Male,Germany,2022-02,
CUST_208305,55-64,Male,Turkey,2022-09,
CUST_208306,65+,Male,Italy,2022-09,
CUST_208312,25-34,Male,Greece,2022-01,
CUST_208313,35-44,Male,Germany,2022-01,
CUST_208314,65+,Female,Poland,2022-08,
CUST_208323,35-44,Female,Germany,2022-01,
CUST_208325,45-54,Male,Azerbaijan,2022-03,
CUST_208326,25-34,Male,Turkey,2022-03,
CUST_208329,65+,Male,Azerbaijan,2022-09,
CUST_208331,65+,Male,Poland,2022-08,
CUST_208345,25-34,Male,Romania,2022-03,
CUST_208350,25-34,Male,Italy,2022-02,
CUST_208363,65+,Female,Bulgaria,2022-02,
CUST_208366,55-64,Male,Bulgaria,2022-01,
CUST_208369,25-34,Male,Turkey,2022-06,
CUST_208370,45-54,Female,Greece,2022-11,
CUST_208373,35-44,Female,Germany,2022-02,
CUST_208374,35-44,Male,Azerbaijan,2022-01,
CUST_208375,45-54,Male,Azerbaijan,2022-01,
CUST_208384,35-44,Female,Kosovo,2022-02,
CUST_208398,18-24,Male,Bulgaria,2022-11,
CUST_208399,25-34,Female,Greece,2022-02,
CUST_208400,55-64,Female,Netherlands,2022-06,
CUST_208404,65+,Female,Greece,2022-04,
CUST_208408,45-54,Female,Romania,2022-11,
CUST_208424,45-54,Male,Turkey,2022-02,
CUST_208426,65+,Female,Italy,2022-03,
CUST_208427,35-44,Male,Germany,2022-01,
CUST_208429,55-64,Female,Netherlands,2022-01,
CUST_208436,45-54,Female,Azerbaijan,2022-01,
CUST_208437,55-64,Male,Germany,2022-01,
CUST_208449,45-54,Female,Netherlands,2022-01,
CUST_208451,25-34,Male,Germany,2022-01,
CUST_208453,25-34,Female,Greece,2022-05,
CUST_208461,65+,Female,Germany,2022-01,
CUST_208464,65+,Female,Netherlands,2022-04,
CUST_208478,35-44,Female,Turkey,2022-09,
CUST_208481,65+,Female,Bulgaria,2022-04,
CUST_208486,55-64,Female,Romania,2022-03,
CUST_208491,45-54,Female,Germany,2022-04,
CUST_208494,45-54,Male,Germany,2022-10,
CUST_208495,45-54,Female,Greece,2022-01,
CUST_208496,25-34,Male,Germany,2022-01,
CUST_208498,18-24,Male,Azerbaijan,2022-03,
CUST_208513,18-24,Male,Bulgaria,2022-11,
CUST_208516,55-64,Female,Germany,2022-04,
CUST_208517,55-64,Male,Turkey,2022-12,
CUST_208523,55-64,Female,Turkey,2022-11,
CUST_208534,25-34,Female,Netherlands,2022-12,
CUST_208541,45-54,Female,Azerbaijan,2022-08,
CUST_208543,65+,Male,Poland,2022-02,
CUST_208554,18-24,Female,Turkey,2022-06,
CUST_208556,25-34,Female,Bulgaria,2022-05,
CUST_208559,65+,Female,Bulgaria,2022-06,
CUST_208561,18-24,Male,Germany,2022-03,
CUST_208562,55-64,Female,Turkey,2022-05,
CUST_208565,25-34,Female,Bulgaria,2022-09,
CUST_208573,35-44,Female,Azerbaijan,2022-12,
CUST_208579,25-34,Female,Netherlands,2022-01,
CUST_208588,55-64,Female,Azerbaijan,2022-01,
CUST_208592,65+,Male,Azerbaijan,2022-04,
CUST_208593,45-54,Female,Azerbaijan,2022-09,
CUST_208600,45-54,Female,Turkey,2022-01,
CUST_208601,35-44,Female,Germany,2022-01,
CUST_208603,55-64,Male,Germany,2022-10,
CUST_208609,35-44,Female,Turkey,2022-01,
